id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
3FoH9QfvRwUfXMwTxFXK7j,A Natureza das Coisas - Live,45,243813,0,['Flávio José'],['4C5NwUOtsmPrPSD5A7hYbU'],2014-08-27,0.518,0.863,2,-4.747,1,0.0461,0.526,0.0,0.106,0.822,175.01,4
0Y9nHU2Fhl76LHbRRmNQ6X,O Que Sua Glória Fez Comigo,55,399244,0,['Fernanda Brum'],['0ercYDYc6IMdLiiBfMwId8'],2015-01-21,0.279,0.597,2,-6.269,0,0.0398,0.405,0.0,0.697,0.365,140.192,4
4k2AjlWruIygEiZyJEy01I,Tendo A Lua - Ao Vivo,54,200827,0,['Os Paralamas Do Sucesso'],['7EM9m7HOXxVgP9oEpDDv70'],2015-02-24,0.492,0.794,5,-5.823,1,0.046,0.196,2.62e-06,0.873,0.683,167.815,4
0g8L4DJyzH7CG0nPqGtNlR,Por Onde Andei - Ao Vivo,52,235627,0,"['Nando Reis', 'Cachorro Grande']","['7n1XMwvxPf10t4OX6h6Ufy', '0psfBzxoy44kww4f0YU5c8']",2015-10-30,0.386,0.819,0,-7.89,1,0.0523,0.131,8.36e-06,0.365,0.817,172.034,4
4vLSO7Eb2ye1co0IObd0yY,Acaso Não Sabeis - Ao Vivo,51,400573,0,['Colo de Deus'],['1AY6YtpuVujP4Pa3ibD1M1'],2015-02-13,0.358,0.555,7,-7.033,1,0.0407,0.685,0.0,0.141,0.277,124.424,4
0quzo2H1Htmw7kdYnIWO3I,Tão Seu,52,171827,0,['Raça Negra'],['1RnHJ07H3jcpay9PrUPjnt'],2015-12-04,0.687,0.751,9,-6.799,1,0.037,0.664,9.68e-06,0.132,0.518,90.995,4
7abcm7Q3r2MKCTttMjIZo4,Deixa Eu Te Usar - Ao Vivo,51,277840,0,['Sarah Farias'],['3YvHDhzmrkcYZuKN7A2KBK'],2015-01-01,0.202,0.629,9,-5.642,1,0.0354,0.195,0.0,0.362,0.285,53.353,4
1WZURmQffvq3e3gjtqSA9E,Climatizar,51,189387,0,['Ferrugem'],['5ZfBThYiIIhL7jHMG8gDB2'],2015-02-09,0.701,0.712,5,-5.188,0,0.087,0.588,0.0,0.312,0.665,90.004,4
5tufejy0VtAU81FpBmXasV,Isso Ce Num Conta,51,163333,0,['Bruno & Marrone'],['5JXhkyafynxCvxtov7C1PV'],2015-08-07,0.696,0.746,0,-5.278,1,0.181,0.229,0.0,0.627,0.826,75.014,4
3UdSoJBgl0EG3MlHpelYRC,Pretexto,51,209533,0,['Imaginasamba'],['1DEukDFi4pMT4Y0bfGxJTB'],2015-09-18,0.668,0.575,9,-6.34,1,0.0338,0.863,0.0,0.104,0.619,134.037,4
1PR5pyPiOEEQ02oJYq402x,Mirrors,60,292567,0,"['Boyce Avenue', 'Fifth Harmony']","['7CQwac16i1W5ej8YpuL3dv', '1l8Fu6IkuTP0U5QetQJ5Xt']",2015-04-28,0.563,0.658,1,-7.177,1,0.0419,0.492,0.0,0.105,0.702,77.041,4
4GPkjnD9R3I6uw7iWk5mdj,Pelos Prados e Campinas Salmo 22,49,358841,0,['Padre Zezinho'],['4c01PEAPQNIBuSStnBUTPf'],2015,0.576,0.381,2,-11.719,1,0.0236,0.572,1.66e-05,0.0795,0.301,99.987,4
4Pi0zgPzwi4MLjoLsPwfEm,Paciência,49,219600,0,['Padre Fábio De Melo'],['72G62rG7kmq4GFOzyjJV4q'],2015-03-24,0.563,0.318,0,-10.749,1,0.0277,0.641,0.0,0.0952,0.188,112.072,4
3fOytJcDu5uW8OoXSFhBua,Baader-Meinhof Blues,48,207533,0,['Legião Urbana'],['6tw6EpC9RgmSRZiZg0n22t'],2015-03-18,0.253,0.831,9,-5.41,1,0.0456,0.012,6.62e-05,0.508,0.657,189.72,4
56eUThEKkPO5MVKUTpv6cG,Amor Sem Medida (Te Voy A Amar) - Live,48,180213,0,['Matheus & Kauan'],['2Z0lRIqr997lIUiPtrpKCr'],2015-08-14,0.325,0.729,1,-3.501,1,0.0457,0.435,0.0,0.405,0.231,163.398,4
4cR4nao0hqqBtklQmGVqbe,Thinking out Loud,56,278641,0,['Boyce Avenue'],['7CQwac16i1W5ej8YpuL3dv'],2015-04-28,0.703,0.326,1,-6.638,1,0.0272,0.705,0.0,0.168,0.629,79.898,4
7HuMlWhUrUtLcq4osWJRk5,Refrigera Minhalma - Ao Vivo,47,345867,0,['Colo de Deus'],['1AY6YtpuVujP4Pa3ibD1M1'],2015-02-13,0.328,0.753,4,-6.438,1,0.0501,0.489,0.0,0.371,0.26,133.145,4
50ryecGe7GwSIICiReKbP1,O Trem Das 7,47,159960,0,['Raul Seixas'],['7jrRQZg4FZq6dwpi3baKcu'],2015-10-30,0.441,0.635,9,-8.318,1,0.0385,0.109,0.0,0.126,0.479,121.745,4
4MNGYOYLYx0dbYUy8K8XHC,Escravo do Amor,47,201520,0,['Milionário & José Rico'],['4oa7ETNZH1ivfzFkCGVZlR'],2015,0.437,0.494,9,-4.163,1,0.0309,0.732,0.0,0.123,0.564,79.197,4
1YmavNGmgWmsLe6OZX6sJC,Eu Sô Função,47,387892,1,"['Dexter', 'Função', 'Mano Brown']","['76IyGPd3y2mBZCljGcke0x', '5uq8RHK62SHZYx137LF3Sq', '0fMjaafeNhHPA6mJ5ZglAJ']",2015-06-12,0.848,0.63,11,-8.043,0,0.2,0.347,0.0,0.0754,0.837,81.017,4
1Rt5YpoljQDlZHTR0YPJZ4,Meu Oxigênio - Live,47,174187,0,['Matheus & Kauan'],['2Z0lRIqr997lIUiPtrpKCr'],2015-08-14,0.313,0.757,11,-3.379,1,0.0433,0.375,0.0,0.58,0.37,158.553,4
4HzEzvGHfTGEQnw8hd6L1W,A Rosa E O Beija Flor - Live,47,168093,0,['Matheus & Kauan'],['2Z0lRIqr997lIUiPtrpKCr'],2015-08-14,0.499,0.91,8,-2.873,1,0.106,0.606,0.0,0.704,0.547,165.744,4
00UZySJXRYQgnOrlzluIIm,"Vai Vendo - Versão ""O Destino""",48,188920,0,['Lucas Lucco'],['06cd30Cv9US973Ika84gDw'],2015-02-10,0.769,0.894,0,-3.379,1,0.0395,0.111,0.0,0.0333,0.936,135.976,4
1RNCTxPw7NDPcIUOHzuOb9,Eu Navegarei,47,190042,0,['Kemuel'],['5GHeXsPtAVd0KLe1oMikxm'],2015-07-02,0.403,0.267,9,-9.673,0,0.0263,0.804,0.0,0.135,0.26,92.052,4
7txFKODDkOV5xv7AtAvbiN,Sonho - Ao Vivo,47,232924,0,['Cleber & Cauan'],['6Y8pfJkEdw4EAST4g9C026'],2015-10-30,0.49,0.756,0,-3.498,1,0.0305,0.55,0.0,0.975,0.386,82.261,4
4WxB3DitRDB6LUaofMZXOj,Teorema,47,186547,0,['Legião Urbana'],['6tw6EpC9RgmSRZiZg0n22t'],2015-03-18,0.299,0.926,11,-6.13,0,0.0994,0.000442,0.116,0.0585,0.531,206.641,4
3EhlNAbbkqbNdzXWJUaKbT,Já Sei,47,208513,0,['Zimbra'],['11xX6bMCvpstEFOyx8lxYg'],2015-07-05,0.443,0.685,9,-6.139,1,0.0312,0.35,6.24e-06,0.118,0.646,178.935,3
0OF2DIIrDMpFhPuNMIYdMd,"Senhor, Preciso de Ti (Lord, I Need You)",47,264320,0,['Paulo Cesar Baruk'],['0GQKmEguhkY8DCzH4NdJvD'],2015-07-31,0.209,0.341,10,-10.403,1,0.0357,0.808,0.000117,0.145,0.0908,80.821,3
1lAVCaEi47Fy5zwyxndYn4,Ser Humano,47,201880,0,['Zeca Pagodinho'],['3qZ2n5keOAat1SoF6bHwmb'],2015-04-21,0.671,0.689,5,-7.448,0,0.0585,0.504,0.0,0.177,0.834,155.973,4
2gOhhHSjm3iw4NFY43carm,Caleidoscópio - Ao Vivo,46,256720,0,['Os Paralamas Do Sucesso'],['7EM9m7HOXxVgP9oEpDDv70'],2015-02-24,0.567,0.494,7,-11.309,1,0.046,0.245,0.00132,0.712,0.547,175.448,4
0JtJcWKaxMG2b6D0R6mSup,Inevitável - Ao Vivo,56,226105,0,['Bruno & Marrone'],['5JXhkyafynxCvxtov7C1PV'],2016-11-11,0.521,0.896,0,-4.436,1,0.0625,0.0932,0.000397,0.911,0.498,154.971,4
5m0icrNPTAVGjpRtrVGAvN,Fatalmente,54,209107,0,['Rodriguinho'],['1xKdiuYoOCM2oCMErUjvtq'],2016-11-11,0.623,0.681,0,-9.424,1,0.0628,0.418,0.0,0.125,0.668,156.03,4
7DFIPUWRKwOB8RWky8ELq8,"Amores, Vícios e Obsessões",54,194479,0,"['BK', 'JXNV$']","['1YOVBTvznjiDvtAj4ExHeo', '2eYGPD8O1chWmQ92TvdtCW']",2016-03-21,0.833,0.517,11,-7.502,0,0.301,0.116,0.000142,0.116,0.187,129.047,4
5o0u34EbbDDgs69WwEeXtU,Incerteza - Na Praia / Ao Vivo,54,189400,0,['Matheus & Kauan'],['2Z0lRIqr997lIUiPtrpKCr'],2016-02-26,0.569,0.785,7,-4.33,1,0.0874,0.0481,0.0,0.606,0.484,109.779,4
0XoEkDgZZ5jDZGwKtq2DQ8,Amor De Carnaval / Um Bom Perdedor (Un Buen Perdedor) - Ao Vivo,53,271644,0,['Bruno & Marrone'],['5JXhkyafynxCvxtov7C1PV'],2016-11-11,0.439,0.636,9,-4.831,0,0.0472,0.753,0.0,0.295,0.336,138.782,4
51pOwUBVKj8f0asn5McUBu,Vidro Fumê - Ao Vivo,53,209250,0,['Bruno & Marrone'],['5JXhkyafynxCvxtov7C1PV'],2016-11-11,0.642,0.93,11,-4.056,0,0.106,0.228,0.0,0.418,0.559,119.978,4
6uIv3xIpgKduBWy350T5ty,Que Se Abram os Céus - Ao Vivo,53,471733,0,['Nívea Soares'],['7FJXPSSrHgr0YDfeiQ63uk'],2016-03-23,0.498,0.644,9,-6.284,1,0.0339,0.0368,0.0,0.683,0.209,128.146,4
56U1WCUL6mbxoSSYgbBame,Castelos & Ruínas,52,249490,0,"['BK', 'Sain']","['1YOVBTvznjiDvtAj4ExHeo', '26aPjwxSSJsGy6yQ19YL55']",2016-03-21,0.799,0.584,2,-8.157,1,0.118,0.103,1.11e-06,0.457,0.404,117.031,4
4LjpHe6L21jyTIb2CjtSKE,Puxa Agarra e Beija (feat. Aviões do Forró) - Ao Vivo,52,173053,0,"['Turma do Pagode', 'Aviões do Forró']","['5JG9GISYjRLQUJMH2C6iJ5', '4mnhyGRAuExTL4J0soT4za']",2016-03-18,0.534,0.95,2,-4.694,1,0.141,0.631,0.0,0.958,0.844,165.809,4
0vXKKHxzwndf65d8E10oND,Me Amar Amanhã - Na Praia / Ao Vivo,52,166213,0,['Matheus & Kauan'],['2Z0lRIqr997lIUiPtrpKCr'],2016-02-26,0.459,0.865,9,-3.45,0,0.122,0.0322,0.0,0.913,0.477,137.577,4
411ZgO67nKxR1lg44sYnlW,Quando O Mel É Bom - Ao Vivo,52,234093,0,['Simone & Simaria'],['0MInKJqZscEeNc5K3K0mkE'],2016-06-24,0.558,0.801,11,-3.036,1,0.238,0.481,0.0,0.311,0.612,175.755,4
1TQDtNsrAABaMDSgRTpke6,Decida - Ao Vivo,52,224307,0,"['Leonardo', 'Eduardo Costa']","['2YWOP324cKGfkTo2PydgJR', '2OUgs5INWK2UEvZ6amWiJr']",2016-11-25,0.495,0.673,2,-4.823,1,0.0478,0.159,0.0,0.568,0.534,82.418,3
2w1gsuyH8vJO2aH7JAaa4x,Só Mais uma Vez - Ao Vivo,52,168600,0,"['Leonardo', 'Eduardo Costa']","['2YWOP324cKGfkTo2PydgJR', '2OUgs5INWK2UEvZ6amWiJr']",2016-11-25,0.633,0.634,2,-6.059,1,0.0306,0.226,0.0,0.781,0.371,95.074,3
2wfLJ9zP7J0J20JbBisXO8,Tô Voltando Pra Ficar,52,194013,0,['Os Monarcas'],['36gd7iCCSFiXaV08b4GHlq'],2016-08-30,0.817,0.854,6,-5.59,1,0.0402,0.317,0.0,0.113,0.849,97.735,4
2FZvlrb2tAyLe7wo82H57E,As Andorinhas - Ao Vivo,51,198173,0,"['Leonardo', 'Eduardo Costa']","['2YWOP324cKGfkTo2PydgJR', '2OUgs5INWK2UEvZ6amWiJr']",2016-11-25,0.67,0.817,7,-3.601,1,0.0459,0.269,0.0,0.961,0.792,120.054,4
7GHXk6S24yS31504ZOjv6V,Casou Certinho - Na Praia / Ao Vivo,51,153467,0,['Matheus & Kauan'],['2Z0lRIqr997lIUiPtrpKCr'],2016-02-26,0.555,0.918,7,-2.873,1,0.107,0.0807,0.0,0.89,0.861,171.968,4
7gvMCmfFPtS1LY1PSWdmKT,Santo Espírito (Holy Spirit) (feat. Leonardo Gonçalves) - Ao Vivo,51,513960,0,"['Paulo Cesar Baruk', 'Leonardo Gonçalves']","['0GQKmEguhkY8DCzH4NdJvD', '6AyvSIi2EyLOaMJCc6J5fZ']",2016-05-27,0.426,0.618,4,-7.159,1,0.0396,0.625,5.55e-06,0.484,0.209,135.963,4
0P5b7ak7TMrHfNjYDiwcby,Te Amo A Beça - Na Praia / Ao Vivo,50,188973,0,['Matheus & Kauan'],['2Z0lRIqr997lIUiPtrpKCr'],2016-02-26,0.301,0.751,2,-3.742,1,0.0498,0.0939,0.0,0.253,0.308,159.274,3
2kB2Q6RPH3el9LwEai3NBZ,Modo Avião,50,218813,0,['Tiee'],['1runhgZ4PyzxBhg0Nrc1F8'],2016-11-25,0.609,0.726,2,-5.384,0,0.0504,0.657,0.0,0.329,0.745,164.043,4
1ZB3pjR7MdkIBbBzz4Fg9C,"Muié, Chapéu e Butina - Ao Vivo",50,187596,0,['Loubet'],['6DtpcJP3QBgHfte3eKzUCI'],2016-02-05,0.668,0.819,5,-5.859,1,0.117,0.284,0.0,0.967,0.796,171.911,4
0xZRLBgPrcjjIyK0BLllQK,Abelha Sem Mel - Na Praia / Ao Vivo,50,194240,0,['Matheus & Kauan'],['2Z0lRIqr997lIUiPtrpKCr'],2016-02-26,0.404,0.841,10,-3.036,1,0.0744,0.0886,0.0,0.838,0.601,129.099,4
0ZCJLp30rQp6O0Rf6CDeuO,Dia de Sol,50,252027,0,['Gerson Rufino'],['0y9kZHlHvgvMQDcFAQJziR'],2016-09-28,0.704,0.654,7,-6.266,1,0.0291,0.65,0.0,0.315,0.318,97.564,4
2NV0oNAYgjlN27SeNIo8bL,Na horda - Ao vivo,50,306961,0,['O Rappa'],['1A5QJAC1vdhbhPE25Q0x0f'],2016-05-27,0.581,0.857,7,-5.89,0,0.127,0.374,0.0462,0.96,0.697,140.885,4
4jd5ASxC2M8Xh4rHNAcLLV,Noite Fracassada,50,190947,0,['Jads & Jadson'],['3HxTMZ6kZ9OuvFfwcYJwov'],2016-01-29,0.487,0.853,6,-3.507,1,0.11,0.294,0.0,0.164,0.834,157.541,4
5xZTPtpyD5AceTwWABrybk,Goles Perdidos,50,237749,1,"['Maquiny', 'Orochi']","['0ixIqccVXNU45qPhq3kWex', '3rfM2cGqF6DB0kUyytMkXx']",2016-06-12,0.722,0.482,2,-8.356,1,0.0894,0.523,0.0,0.12,0.377,114.964,4
3lMGhsGVaAO37AKy5CV8HB,Morena,50,247987,0,['Scracho'],['5CMP1ienEyXqs6NkMOZHrw'],2016-09-16,0.731,0.617,1,-6.975,0,0.0428,0.0355,0.000102,0.147,0.417,139.983,4
6Db6Z7x1XV6nWedaggoC4y,Talismã / Hoje Eu Sei / Vida Vazia - Ao Vivo,50,353720,0,['Clayton & Romário'],['1tKrZaph4cLsnEdqC5BNEQ'],2016-01-17,0.438,0.465,7,-4.526,1,0.0296,0.244,0.0,0.954,0.222,111.855,4
43SZcLQB8jtHMuDVDHTV5S,Duvido Você Não Tomar Uma - Ao Vivo,50,190620,0,['Simone & Simaria'],['0MInKJqZscEeNc5K3K0mkE'],2016-10-28,0.703,0.841,8,-3.529,1,0.0522,0.572,0.0,0.848,0.602,125.966,4
29yVwAhJ5G9lVwiAYzPOi3,Acabou - Ao Vivo,49,259227,0,['Projota'],['2zGf6lwQ9PxXdoeo5XXP2K'],2016-05-27,0.658,0.881,0,-5.03,1,0.0459,0.188,0.0,0.822,0.875,84.966,4
0buQLT5lhSRs7wtunIeK8v,Poetas no Topo 1,49,398478,0,"['Makalister', 'BK', 'Menestrel', 'Djonga', 'Sant', 'JXNV$', 'Pineapple StormTv', 'Slim Beat']","['1RoerHIsbQo1h0V8KpznKV', '1YOVBTvznjiDvtAj4ExHeo', '4eQ4RMjplRznwHA1UBNnXT', '204IwDdaHE4ymGk9Kya2pY', '7IlBcKrGUBJ0NKdnbDde89', '2eYGPD8O1chWmQ92TvdtCW', '09U6hmCerKcIJrixubiBjm', '0JidbbbZv5SFBEwuc4dREP']",2016-12-20,0.748,0.75,8,-9.6,1,0.273,0.353,0.0,0.388,0.671,91.997,4
2e0tjPnWrT0w5225k6aB7B,Sigo na Sombra,49,195324,0,"['BK', 'El Lif Beatz']","['1YOVBTvznjiDvtAj4ExHeo', '0HBQtIkqXtoKagoPOgxK8k']",2016-03-21,0.633,0.731,11,-5.036,0,0.353,0.417,0.0,0.344,0.683,84.223,4
0qiprdV8xNfehA6G2rDbiP,Verdades Do Tempo,49,259145,0,['Thiago Brado'],['7nhFPRuBTebusd2cBMAaEK'],2016-01-01,0.175,0.38,4,-9.26,1,0.0326,0.0932,0.0,0.0743,0.0898,50.451,4
6X2MuPtWhgoNDCbEHWhFGc,Brasil de Bombacha,49,267587,0,['Os Monarcas'],['36gd7iCCSFiXaV08b4GHlq'],2016-08-30,0.782,0.779,11,-5.843,0,0.0498,0.393,0.0,0.0961,0.82,83.851,4
0EUJYK8k8lGaIAoubwalCu,Não Vou Mais Atrás De Você (Agora Eu Me Curei) - Ao Vivo,49,231080,0,"['Simone & Simaria', 'Wesley Safadão']","['0MInKJqZscEeNc5K3K0mkE', '1AL2GKpmRrKXkYIcASuRFa']",2016-06-24,0.623,0.929,10,-2.013,0,0.276,0.349,0.0,0.65,0.79,179.644,4
1EIvjDvoKjwhokJsigvleb,Always on My Mind - with The Royal Philharmonic Orchestra,64,217747,0,"['Elvis Presley', 'Royal Philharmonic Orchestra']","['43ZHCT0cAZBISjO8DG9PnE', '0MvSBMGRQJY3mRwIbJsqF1']",2016-10-21,0.29,0.593,7,-7.971,1,0.039,0.563,0.0235,0.127,0.275,89.521,4
2OtXi3tiPr93MtlXwF2I10,Foi Pensando em Você - Ao Vivo,48,161755,0,['Matogrosso & Mathias'],['5he1UTofdFOcdbKqnLixko'],2016-08-26,0.243,0.645,4,-5.638,0,0.0515,0.35,2.76e-05,0.937,0.361,207.335,4
0wKeObS2mudRny1hzoq8tu,Favela Vive,48,349768,1,"['ADL', 'Sant', 'Raillow', 'Froid']","['6Ywb1no2hXLazjIs4LUiQD', '7IlBcKrGUBJ0NKdnbDde89', '0sidBbuq2OCR7mtHiSIfCN', '45Yz90pqjzEdJzpEQg1eII']",2016-09-20,0.743,0.471,0,-11.865,0,0.443,0.693,0.0,0.106,0.463,78.127,4
2epjjOlDk4NrSMPtCvPkSc,Guia-me,48,248062,0,['Isadora Pompeo'],['0f59qYByNYzspwAr7huTSB'],2016-12-19,0.596,0.464,4,-7.512,1,0.027,0.43,0.0,0.109,0.237,115.051,4
0yE4NQK0nZr94t0XnRWhCP,Diamante Bruto,48,192707,0,['Jads & Jadson'],['3HxTMZ6kZ9OuvFfwcYJwov'],2016-01-29,0.677,0.841,9,-4.674,1,0.066,0.401,0.0,0.313,0.609,89.961,4
3XmlyO6IhBbhvWszwk0ZDW,Só Posso Dizer (São Paulo),48,198765,0,['Nando Reis'],['7n1XMwvxPf10t4OX6h6Ufy'],2016-11-11,0.511,0.541,4,-8.841,1,0.0316,0.398,0.0,0.0986,0.719,73.931,4
23eLpLRI1NZejKSQfxHGfw,Paraquedas,56,168427,0,"['Gabriel Diniz', 'Jorge & Mateus']","['3WQ1s2QFvL6crxBvrVhwzj', '1elUiq4X7pxej6FRlrEzjM']",2017-03-30,0.589,0.937,1,-2.332,1,0.0383,0.652,0.0,0.179,0.809,171.033,4
43TTTucBA7GISL6Bpg4rDp,De Chão Batido,55,250267,0,['Os Serranos'],['5Np4dglQ9jrWzu20fSlSu9'],2017-11-17,0.819,0.728,7,-5.688,1,0.0689,0.12,0.0,0.045,0.688,89.934,4
5njuCdIG7iBDiBGtzsmnHA,Ainda Bem,55,251483,0,['Thiaguinho'],['1vppDmG3i5sXf3DJzrK4T1'],2017-06-16,0.636,0.181,7,-11.744,1,0.0327,0.92,4.1e-06,0.168,0.372,120.012,4
6OSs0dmcVqVdeWOmsaA5g1,Fácil - Acústico,55,229541,0,['Jota Quest'],['5re6NsyXzHg6uvNimzQ3F6'],2017-09-22,0.556,0.537,7,-10.761,1,0.0282,0.377,0.0,0.757,0.313,95.914,4
5D4LjcE3KLEUVuJTQxqqTm,Saco de Ouro,55,191730,0,['Eduardo Costa'],['2OUgs5INWK2UEvZ6amWiJr'],2017-10-27,0.746,0.721,4,-3.976,1,0.0453,0.69,0.0,0.438,0.694,114.762,4
0xTt4ZNGExjOuzHKVHr0zN,Desliga e Vem / Gamei / Gandaia (feat. Péricles & Chrigor) - Ao Vivo,54,360270,0,"['Turma do Pagode', 'Péricles', 'Chrigor']","['5JG9GISYjRLQUJMH2C6iJ5', '6gEzJZrbm0F4ihvE9iXR9z', '4FY3d3kLbxwn1NJtdpB4kg']",2017-08-04,0.332,0.745,11,-6.511,0,0.0438,0.729,0.0,0.961,0.793,80.024,4
51FJdn3qfNBgFhBpKdlqme,Você Precisa de Alguém (feat. Marcelo Falcão) - Acústico,53,246465,0,"['Jota Quest', 'Marcelo Falcão']","['5re6NsyXzHg6uvNimzQ3F6', '4r6d4drhz83kHCRVJnzgdr']",2017-09-22,0.666,0.665,9,-8.448,0,0.0322,0.16,0.0,0.957,0.548,114.039,4
17q4O8u4nE2FSSEh2ceofL,Andar Solidão (Tá Doendo) - Ao Vivo,53,163869,0,['Bruno & Marrone'],['5JXhkyafynxCvxtov7C1PV'],2017-09-01,0.744,0.871,9,-4.955,1,0.0734,0.143,0.0,0.118,0.896,152.063,4
5Zha6IxtfsLjqLYndyWcER,Bom Rapaz (feat. Jorge & Mateus) - Ao Vivo,53,234592,0,"['Fernando & Sorocaba', 'Jorge & Mateus']","['1oSgjdbgLYULVmEBojPRw8', '1elUiq4X7pxej6FRlrEzjM']",2017-11-10,0.579,0.864,11,-3.778,1,0.0437,0.49,0.0,0.959,0.561,95.961,4
68c8qaChNLXdBvFPCSQz4d,Suavemente,59,162581,0,"['KVSH', 'Beowülf']","['2uGKgNuq7MnKksXiSO6HjB', '4H1rPQHJFk09XbKGYszUe2']",2017-09-15,0.709,0.74,5,-5.783,1,0.0545,0.0353,0.0603,0.13,0.131,124.144,4
0bJzyiMBy2hpqhgf4RN20J,"Lamentável, Pt. III",52,210517,1,"['Froid', 'Cynthia Luz']","['45Yz90pqjzEdJzpEQg1eII', '0QHGCPmM4UgeNvrNPntSlu']",2017-12-15,0.663,0.564,9,-6.357,0,0.384,0.57,0.0,0.204,0.351,69.95,4
00fzPML4lrNag28OPzsB93,O Vento - Acústico,52,282891,0,['Jota Quest'],['5re6NsyXzHg6uvNimzQ3F6'],2017-09-22,0.343,0.225,1,-14.937,0,0.0384,0.957,0.000249,0.661,0.101,144.533,4
2m9moTVqFomMlYzt2Xxjam,Eu Duvido,52,212078,0,['Eduardo Costa'],['2OUgs5INWK2UEvZ6amWiJr'],2017-10-27,0.669,0.743,9,-4.195,1,0.0458,0.356,0.0,0.928,0.917,119.499,4
0eQLfaerBN8xtAVjObVV80,Te Desejo Vida,52,192307,0,['Padre Fábio De Melo'],['72G62rG7kmq4GFOzyjJV4q'],2017-05-05,0.528,0.347,2,-11.22,1,0.0345,0.87,1.78e-05,0.152,0.297,127.757,4
6YdjKSjVCnaG4Snrkxmv9a,Não Era Você,52,197244,0,['João Bosco & Vinicius'],['7zIRO89G0FBAQtGMHO1Wa0'],2017-09-22,0.671,0.625,9,-4.128,1,0.0436,0.37,0.0,0.107,0.683,154.955,4
1ERfTJTzG2zqEYKf4KXjZy,Eu juro,51,200949,0,['Ferrugem'],['5ZfBThYiIIhL7jHMG8gDB2'],2017-02-10,0.634,0.675,7,-4.924,1,0.045,0.786,0.0,0.141,0.539,147.86,4
5PtdbnDpX6s0g6VkbdfIJf,Cada Volta é um Recomeço,51,261720,0,['Eduardo Costa'],['2OUgs5INWK2UEvZ6amWiJr'],2017-10-27,0.647,0.521,9,-5.155,1,0.0475,0.788,0.0,0.168,0.593,145.028,4
67cVH1aHqxmlas4KZJs6cT,Chão de Giz,57,291022,0,"['Zé Ramalho', 'Paulinho Moska']","['7JoWcJHDOG58JYTe6d400S', '5AEVwZYh6WQrEzZkOHZq74']",2018-02-23,0.613,0.327,7,-10.558,1,0.03,0.767,1.37e-06,0.098,0.3,140.993,3
5lyltDegA44AENqLENhMye,Conversando Com o Abajur,56,183737,0,"['Matogrosso & Mathias', 'Zé Neto & Cristiano']","['5he1UTofdFOcdbKqnLixko', '487N2T9nIPEHrlTZLL3SQs']",2018-10-05,0.698,0.666,10,-4.511,1,0.033,0.575,0.0,0.0902,0.714,114.872,4
0VdwHBLCTSdrTJFIjWOsEC,World Hold On (Radio Edit) [Vintage Culture & Dubdogz Remix],63,172073,0,"['Bob Sinclar', 'Vintage Culture', 'Dubdogz', 'Steve Edwards']","['5YFS41yoX0YuFY39fq21oN', '28uJnu5EsrGml2tBd7y8ts', '4cdyqaBREB68H77QKCrKP1', '2SwhNukah1MYpLR594PnuC']",2018-05-04,0.604,0.894,11,-3.796,1,0.199,0.0829,0.000564,0.201,0.669,122.884,4
1BhafeHIDUSLk1FZH67oiY,Seu Rei,54,239171,0,"['Xamã', 'Mano fler', 'Tiankris']","['5YwzDz4RJfTiMHS4tdR5Lf', '4u4C2etFiuIQlSvekNWzip', '0G1OtpH8DaTJVAhg8b6hhI']",2018-04-06,0.607,0.629,0,-8.982,0,0.255,0.276,0.0,0.122,0.339,84.415,4
4pBykn8eWxl3O9JvIHZXj4,United,57,217391,0,"['Armin van Buuren', 'Vini Vici', 'Alok', 'Zafrir']","['0SfsnGyD8FpIN4U4WCkBZ5', '29zsVzEH33dD5QqxeL8dvy', '0NGAZxHanS9e0iNHpR8f2W', '3DJVDo0kd19fZXpTabasOX']",2018-08-08,0.643,0.957,1,-5.026,1,0.0892,0.0565,0.841,0.0763,0.281,138.073,4
0wudSD7pYVahoABgwBVsnA,Qual É a do Amor,54,163252,0,"['João Gustavo e Murilo', 'Analaga', 'Atitude 67']","['6xerOqBLmelL3xZNZkVbGl', '4LTPxLxjiT5pzYd5WZAR3v', '1vp5pm1DluN0sNXx4tMZzo']",2018-12-21,0.572,0.655,9,-5.176,1,0.0919,0.655,0.0,0.295,0.633,84.056,4
4nzbkdiJ0GzxNUhVFz43j4,Casal Do Ano (Plutão) - Ao Vivo,53,207853,0,['Atitude 67'],['1vp5pm1DluN0sNXx4tMZzo'],2018-02-23,0.704,0.865,4,-5.494,1,0.0678,0.489,0.0,0.863,0.817,146.067,4
2JoDZo4K5HvZdu7PO8amI9,Olhares Imprecisos,53,191480,0,['Matheus Marcolino'],['2XQpug45cVZnFbLlpe58HQ'],2018-12-14,0.624,0.826,3,-4.312,1,0.0394,0.333,0.0,0.328,0.541,112.896,4
04TVuiNigesg0prTE7KG0F,Acalma Minha Tempestade,53,384851,0,['Frei Gilson'],['0jzTaWBcJ6h5ccHe04CcyX'],2018-11-11,0.538,0.907,10,-6.877,1,0.0515,0.0567,9.07e-06,0.178,0.345,134.014,4
